0.975869469904991	-0.659135953886233	-1
-0.484415498855974	-0.206401362733713	1
-0.852010460846124	0.368192133924018	1
-0.195223334607676	0.965670402787902	1
-0.195632029555031	0.241343894399157	1
-0.691260389041455	-0.237309591111056	1
-0.677732056301278	0.516224862654837	1
0.742222243830778	-0.298446510228215	-1
0.371071417495074	-0.411702732464301	-1
0.0612586077137711	0.664846772570368	1
0.194980383745159	-0.329377338589508	-1
-0.401549953333787	-0.0948149168613519	1
-0.154708693559075	-0.280787364055529	1
0.116638399738594	0.485090731403878	1
-0.151330432748619	-0.141288422847590	1
-0.750254482560374	-0.951131967899252	-1
-0.419629469738546	-0.364958834201547	1
0.307380267932950	0.913871848141368	1
0.871461745569761	-0.0842273322912663	-1
-0.519043206335831	0.527795888572957	1
0.518654766262193	0.481296129957229	-1
0.487376682974652	-0.788159166534469	-1
0.363120860940631	-0.0734788428125617	-1
-0.575673589490131	-0.802962524623783	1
0.647148947855677	-0.649980525235841	-1
-0.672860180430014	0.331974432822221	1
0.788778750708486	0.0331164167025408	-1
0.405404613900951	-0.692819246761200	-1
0.906914139772495	0.0817681624829529	-1
0.359467796420934	-0.926873963903094	-1
0.618407702587587	0.497237743552394	-1
-0.759625964025839	0.0500903295252175	1
-0.348332742473502	0.0928988798061370	1
-0.202238495233602	-0.169813226773907	1
-0.638524479490411	-0.489226519023898	1
-0.958928450683631	0.847351225240814	1
0.307399778016506	0.865227144097128	1
-0.672975262944949	0.842194511784395	1
0.589315770777506	0.154788393413297	-1
-0.119928808479493	-0.484772526575125	-1
0.503892787734900	-0.542661035788997	-1
-0.871625825216203	0.534659021553149	1
0.342404370713071	0.430425029571680	-1
0.284121656867705	-0.161903412750234	-1
-0.218475835591651	0.632280205750645	1
-0.365144272688301	0.629079545801303	1
0.578147029877917	0.704527780687691	-1
0.0112732351435123	0.271322777722754	1
0.901788830756271	-0.112071689962379	-1
-0.879962360441048	0.733499793998637	1
0.262377468538022	-0.289852696242302	-1
0.994006543213295	-0.551657002033746	-1
0.304902145937230	0.209981283816519	-1
-0.225509137033730	-0.715625681418992	-1
-0.949730028579594	-0.157775492469517	-1
-0.631799421144978	0.451550534938906	1
-0.259274626969604	0.683120174936412	1
0.468459382386626	0.142051745648758	-1
-0.646289884749395	0.914768045191447	1
-0.469355927614160	0.849161790479202	1
-0.552459190605918	-0.252872384714710	1
-0.824999300846829	0.280233096493430	1
-0.638766224493783	-0.909897785052852	-1
0.446346958366191	-0.305124708836420	-1
0.321233649005808	-0.232262797856057	-1
0.254693004886934	-0.956700370739387	-1
0.821139977046057	0.601117312557622	1
0.491694968685442	0.626225627221521	-1
-0.233387362748942	0.234558464632898	1
0.150989719405628	0.0601034095300312	-1
-0.449860488356130	-0.502742080676059	1
-0.0967224590960545	-0.544574347946905	-1
0.608899167226140	0.972208483791940	1
-0.940016099461220	0.0713283813344754	1
-0.825845560198215	0.604182881111608	1
0.978289819400680	-0.866107483204500	-1
0.878796723769070	-0.963644932726609	-1
0.367677227492711	0.567472960166437	-1
0.0682751357654565	0.770718901862284	1
0.798009797812280	0.251875252160992	-1
-0.724262015174884	-0.564396812575751	1
-0.635717848219133	-0.916360272054091	-1
-0.786116682899586	0.232886970171370	1
0.879322020322134	-0.291088538065342	-1
-0.178741819880972	0.968698833968903	1
0.891158378070525	0.353289356867078	1
0.976604524626572	0.533662774433189	1
-0.326601471217048	0.324763720798962	1
-0.511669426419442	-0.408985498336806	1
0.360356742461004	0.0556936608375958	-1
-0.176812973184931	0.205276436072794	1
0.501040111847471	0.167066348523917	-1
0.103585029871935	0.167141237515429	-1
0.0236398399169504	-0.834814546002601	-1
0.439140269718979	0.992312222593739	1
-0.290931390086156	0.942517630366812	1
-0.307102477399281	0.773087723520613	1
-0.0906102700161844	-0.173145421958369	1
-0.564535863285399	-0.748690825274748	1
-0.382170812866369	0.452208863329664	1
